Iteration,Cost,Gradient Norm,Alpha Update Norm,Phi Update Norm,QSVC Accuracy,Phis
1,-2.2776430453054086,315.773796220594,0.761871849261566,0.009999999964767043,0.9795918367346939,"[-0.034421772490055194, -0.17456164999553966]"
2,-1.2938938665975894,59.48135449021884,0.18822257801340225,0.009999999823474959,0.9795918367346939,"[-0.03635641575262166, -0.18437272291933884]"
3,-0.8207430238595339,28.889310218907223,0.09331090378815796,0.00999999965588863,0.9795918367346939,"[-0.03829105898276615, -0.19418379567871785]"
4,-0.5681789270950874,17.304348586788326,0.056896886643235806,0.009999999454539428,0.9795918367346939,"[-0.04022570217395675, -0.20399486824055169]"
5,-0.4194104601787664,11.624024160141582,0.03759769784161027,0.009999999227043288,0.9795918367346939,"[-0.04216034532113496, -0.2138059405791874]"
6,-0.3181080529909591,8.416703756548158,0.027356188543431366,0.009999998981482138,0.9795918367346939,"[-0.04409498842080585, -0.22361701267690126]"
7,-0.2575851352698736,6.298727101009034,0.020097481926915007,0.009999998698714735,0.9795918367346939,"[-0.04602963146577133, -0.23342808449718996]"
8,-0.21399227990969708,5.039464471472765,0.01565374478003438,0.009999998441910555,0.9795918367346939,"[-0.04796427446105437, -0.2432391560655262]"
9,-0.17766301759681447,4.14782835434479,0.012523834944760875,0.009999998183332616,0.9795918367346939,"[-0.0498989174063118, -0.25305022738016975]"
10,-0.14992019481182997,3.423833871830674,0.010130401701807958,0.009999997884514089,0.9795918367346939,"[-0.0518335602937585, -0.26286129840164024]"
